txid,input_index,script_type,pubkey_hex,r,s,sighash_type,z,ecdsa_valid
a6ee507a4d1420152e46a14649562805de1b52bdef4b368d244d57b915b45009,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,8eb59d5762b79e2016b75be06f4d38fe55ac0e707a03ed176510a7e7d83e9cfe,42da58c0f487954c554d397b15f2530a9b5c5846be9e9a152519f1b95d771211,1,046186a25bfbb345eb1e3235ea344031d20f20db0685c6e71711741dfeda714d,true
a6ee507a4d1420152e46a14649562805de1b52bdef4b368d244d57b915b45009,1,P2SH,0386a5d97f520d1a589d7d699ca36d2d46369177b59f359b87d843ce2679f28897,6f02b553ba10cce7cfbf8c82cce9ac93d091f7a7248e3743565b725cae5c59b9,5dcd5948d01f1ee7a3a68244e31d3f9e746cea43d7f3393ac99a7e02b4c88ae7,1,60aac8e76b3aeb45388f72c40e3d1e08707281e7545125a1a959e895819ad907,true
a6ee507a4d1420152e46a14649562805de1b52bdef4b368d244d57b915b45009,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,1a2792f0c73364c57b61c0226b88d55114c0b43fc1e16dd540e099db7d028780,39eb18a103fad5da3ca3da8e3aa49ea7d32a5e9a2665390d05641fce7df4adb5,1,60aac8e76b3aeb45388f72c40e3d1e08707281e7545125a1a959e895819ad907,true
a6ff6119048a5f875e26273dfeaf53e94b7621309fa9469efb782202c58ad00e,0,P2SH,02efb434dda01c90537a7415caa982aa522b35696ca6331f84cfaca41e628e7745,8d185d339a6a4329ce04546ae37d49ffe25f27ee6069dd8bb11eda9df101aaf1,0ad638aaba8178dc2c17119cc8781b6b17abd9a670ecf4cca9b2eca33d26e076,1,a2474554e33b8c9a526217c12abcc60dcb06fba9e3c638bae7aff96160cf4e13,true
a6ff6119048a5f875e26273dfeaf53e94b7621309fa9469efb782202c58ad00e,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c317d4aba50df23da660771b4b93875f55294edc3f0a9861812538177de22951,08ebb99571bb721d31642aca54bad2cfc2b6c8086713d3705fafef08425f75fa,1,a2474554e33b8c9a526217c12abcc60dcb06fba9e3c638bae7aff96160cf4e13,true
a6ff6119048a5f875e26273dfeaf53e94b7621309fa9469efb782202c58ad00e,1,P2SH,02efb434dda01c90537a7415caa982aa522b35696ca6331f84cfaca41e628e7745,4631588cde74d5bae0c7079ed345f794a2f9501762f3cc4bc9026796877d0114,5b6d6af5cee9e8fa7e1e2da31cd858264590d0bd2d28ad53a764965442800da7,1,e1c2aeddd964b0e1fabf1506a3afd9debee82be0856af9cdfd1783cf398113ed,true
a6ff6119048a5f875e26273dfeaf53e94b7621309fa9469efb782202c58ad00e,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,6fb90a9aa4ce703a68fc07b3e3b27b836760cf338b132999ccbf27a21e8b3010,605ac48caf8699bb6415dcad930fb451149cb3d0c4a0dcf92ad3bdd5d9ea3a69,1,e1c2aeddd964b0e1fabf1506a3afd9debee82be0856af9cdfd1783cf398113ed,true
a70a1b0b3a73745074310342d90b08bc5f896dec4c8b64ce48aa8bf1d9805071,0,P2SH,03ffb8e64dea65e4ae02d90c7cfc8ddb72190d5b4d5628c4d6be7fc2e8545be5d3,f57a68ed670a5de3f995077c254101aa8622c97f2c204b2b7e16fb0e63ff87f9,6de69769f79302e3ffcb94e39d72255bbb91ad9858933171f320b50ea94a7fd3,1,16fdc91208fcd377da47a9eb7e8eb9c37f27b4d1460fe7d27d2c0434587ab4d0,true
a70a1b0b3a73745074310342d90b08bc5f896dec4c8b64ce48aa8bf1d9805071,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,b8cdbb69baec55e370028801f4563fae3b106c238d8f1456fb14e0e966bd9bba,4ee1c47d5cd43a7ddbfc5394b2fd552f4891887e96d38e1ea4fff2d3a98d470f,1,16fdc91208fcd377da47a9eb7e8eb9c37f27b4d1460fe7d27d2c0434587ab4d0,true
a70a1b0b3a73745074310342d90b08bc5f896dec4c8b64ce48aa8bf1d9805071,1,P2SH,03ffb8e64dea65e4ae02d90c7cfc8ddb72190d5b4d5628c4d6be7fc2e8545be5d3,ea9830429ecf5a45b9c261afcd8d5bb82fb2b473b7a4835eb62d8dba61f3066e,1017c1204a4f9a2811de7039293431991c9b23a549384fd61dc59d2869135988,1,0fac7f660fad03b0673a6d089d3e89326821d802bc96218484b70bae856662c6,true
a70a1b0b3a73745074310342d90b08bc5f896dec4c8b64ce48aa8bf1d9805071,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,f55c94103cacebf9c68227f81a903fbaf9deb8f5a0dd388788d90c77d1c4c3dc,5bcc9b1294fb982c38e4331ce50b4ebbc87f37b0fe385adb3acf52346a222d49,1,0fac7f660fad03b0673a6d089d3e89326821d802bc96218484b70bae856662c6,true
a70bb81e13d85e6a3886c782d2a57c7e8412c5e6e2f202368c0b71a49ac62e34,0,P2SH,0264c2330377455a8d7937ef48b932dc062d0e63d333effd39bd9659c33108264f,85781efe811b95311d5f0fbb07711c682acf223170946daac6e96585ce1dcfd0,5eb200d48711c1ad9e041600733228e75757b406b79d3465b5166ee4ffbc9f82,1,c5cca963da2d92ccb859c9a172949f07f4bbacdc353d8dca6dfa65f78d9b397f,true
a70bb81e13d85e6a3886c782d2a57c7e8412c5e6e2f202368c0b71a49ac62e34,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c66a8d99fbb83c0747840fe78862f1213c668a9291a6f0508b65a8162177e2ff,4c5cb3a53df36228ad2b1207afac7142eca26576c088bfaa3ed91268d77d1a1e,1,c5cca963da2d92ccb859c9a172949f07f4bbacdc353d8dca6dfa65f78d9b397f,true
a70c00d8b7267979a9a50acd028fdea390760b94deb3c7b27080c5589cfe26c1,0,P2SH,0224305efa12f986ce62920bf4c0168611aff8d29e1a696ee8f97cb6a0668bd713,ad4da4595278dbdcdc48040f0aa728cf1a3eaa0da765c4526585ff66146b7dae,5214d66a8e4394e1731af151c149b12e7b29b33c9bfbcf61968c989754ca849a,1,86545bd220c13623bd05b881af7bc8064a4d430c8e27187e38cda78cffcc0e67,true
a70c00d8b7267979a9a50acd028fdea390760b94deb3c7b27080c5589cfe26c1,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,2c343ce398dbd5fb9df3bf68f4b6a82a99164c4a5a6191f6552d1d6a11c3f0db,34ddfa3ea58116fc2f843abd1feb8a684343c12930e8a32c1e58dbd2250748a2,1,86545bd220c13623bd05b881af7bc8064a4d430c8e27187e38cda78cffcc0e67,true
a70c00d8b7267979a9a50acd028fdea390760b94deb3c7b27080c5589cfe26c1,1,P2SH,0224305efa12f986ce62920bf4c0168611aff8d29e1a696ee8f97cb6a0668bd713,d928bc985fa767103902e74c9bf4de5b2e1bcc8d9daf011e1c59c1803ef3b729,48915c48fd66d98944ca5b615533bcc719fc62fab99cb56a46943ab07660b182,1,816b140468d1ae5ca39511a78f66c5568f91e82a7e5bc5a5b7cd31a43246e881,true
a70c00d8b7267979a9a50acd028fdea390760b94deb3c7b27080c5589cfe26c1,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,a1357b745617810f2bc88dd7b9ec90d382b8ca6a2a783f9f224084f4a60b7722,4fcf4f6c73b49ef1ce54e9da049880a406f7bbbace5ef807d3d3fa21e96102cd,1,816b140468d1ae5ca39511a78f66c5568f91e82a7e5bc5a5b7cd31a43246e881,true
a711c4dfafc26feaa8c5da018b275cee57a02be4794dd7b30c8bd4f25cf98770,0,P2SH,033b9b11831c2a8715763fc81830ba3149942d6ea7fa8932f3321a81c507b80cf2,32f80842835ba1143a2ca2c192ebdc0395bb227e83deb03f9f0e85aea45a9db8,31a7b07bd01c7a28d068a60e76eb6e4aef4f9c136d3383cacd52b5ef0d6f4c3d,1,2f570dbbf11e756c7cbd455ce0db22a291494c3328e1ec32ab0618fc414e20ae,true
a711c4dfafc26feaa8c5da018b275cee57a02be4794dd7b30c8bd4f25cf98770,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c7a411826158a7efebc8bcff79d7d0119edded750f5f70aae89c40297b32d1a0,76b4e76f2504bf717ef7d751f40e792b9153786575470cab2380cbd9114eb1c3,1,2f570dbbf11e756c7cbd455ce0db22a291494c3328e1ec32ab0618fc414e20ae,true
a711c4dfafc26feaa8c5da018b275cee57a02be4794dd7b30c8bd4f25cf98770,1,P2SH,033b9b11831c2a8715763fc81830ba3149942d6ea7fa8932f3321a81c507b80cf2,6e25e00b542c7d9e30da81566ff67df19f639fe934b3811e90670ce1108fe29a,5842e101c738c328be5d7df49919e44d770002ee15c38c7847da10954627b22e,1,e74234651985f30e1f4d8875016ff780b66047005aae0ae10943031ff0e2363d,true
a711c4dfafc26feaa8c5da018b275cee57a02be4794dd7b30c8bd4f25cf98770,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,e23b1f3e2127252aa65b5ae30251c8becc2e731d621ccd5252400fb001a7aaa0,12abbc7e4812062eb6b02ddc615dee4b10f8b2d301b39caa443cf1d012e4ce54,1,e74234651985f30e1f4d8875016ff780b66047005aae0ae10943031ff0e2363d,true
a7208fefcfbd96d28b98814ab19ed587836b081ec9dc19455017ef1e89a9ac66,0,P2SH,0292f59e90e1367455be4418d3280503a5238e6ab4534ccdf799fbe2a99e147b72,f24916df889a3048ea5e1d949fe15d82608535a4c76c66b4a8ea11575778047f,09cbef30adfb76a63fade0913a3288b411299765aa4959db2079ae27d4ffd667,1,e31812889842e9d49848563f16056ac19e5d53642a85ed881ff6af07ce19338d,true
a7208fefcfbd96d28b98814ab19ed587836b081ec9dc19455017ef1e89a9ac66,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,236204eab8129ef4e93e41e2635b620a6873c40a575d7cca315e72838c6d5968,27b15f63d866ecdd2d3e55bd93df0e548ea5238be436a29c6c6954ab44a35dde,1,e31812889842e9d49848563f16056ac19e5d53642a85ed881ff6af07ce19338d,true
a730413f5b38ffb655de875278b3ecac30ed3c138b207f0ab723b001d12ed4a1,0,P2SH,031d28e0bfc31d999af2358686cde1c2d8f11383dd2cabcd495354cb197fc0db99,75e1af02e320fd8560f9c1221c3e8c89dff66339b1edec56c7dc7517eb3b44dc,33d4130735e00590f9847fd53c8c4413ec1e1f16bfd8600d7f6a7d5b6aa53354,1,99bbcdff6195fcf36e09c553aab6f3cd84c088f6904300df3103df062d3a507b,true
a730413f5b38ffb655de875278b3ecac30ed3c138b207f0ab723b001d12ed4a1,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,f6ea1fa78d3b02f6054dd9d6744647c2d0926a933e6923b5e9ee3ccdbd9d7b9c,280349f728ccc9e2f332148f9070509af8aea55f2d8fa2d9678e97847afb3a0a,1,99bbcdff6195fcf36e09c553aab6f3cd84c088f6904300df3103df062d3a507b,true
a730413f5b38ffb655de875278b3ecac30ed3c138b207f0ab723b001d12ed4a1,1,P2SH,031d28e0bfc31d999af2358686cde1c2d8f11383dd2cabcd495354cb197fc0db99,071ae58aecc937eb0cb190f933e5698b6697d54166272cbe5eae2c149811231b,67f5b225a3af14bcd118723fb837dd076144b93649c3701638f2b2e0175812c7,1,973948eb949072d8646522cba8923f11962f013bc41bee7174d985cacfa4c8ed,true
a730413f5b38ffb655de875278b3ecac30ed3c138b207f0ab723b001d12ed4a1,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,e017c9fa971c1da613517210fa72bebe1bb8a38c7b1f4d6b9235b4a72b8f30b8,44457e93c6e150cfd4d43073a5375c4b33c88898ff69612fcefa2a45c4b1ca26,1,973948eb949072d8646522cba8923f11962f013bc41bee7174d985cacfa4c8ed,true
a73c9eb443c112ba188608333dcb7514eca7e1692e9518b18153df9b9a088815,0,P2SH,030242c39ea4838260762133c878ba96b519a90c3c06eae8c8e6043724a7bccfdc,4e54ff62ceebfa728e52934c8f5b9d98f835fb87f81a56b957f60b5da4c692e7,7279759f8d3c1f032b6cda65fc5371a4b4334826c4bda914a5061e3a495bd1bc,1,f3e5d4889895bb8d6419616066122b071f5ff2266cc942afb2e4e493adac8bb2,true
a73c9eb443c112ba188608333dcb7514eca7e1692e9518b18153df9b9a088815,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,716320ed112ec25412de93e4ab69e916119ea47915ab0408b20bacb48efd66d2,3d411a2232af0d2733ad41a83479271fd9715d642516246bca2a0db1f0ec8d61,1,f3e5d4889895bb8d6419616066122b071f5ff2266cc942afb2e4e493adac8bb2,true
a73f106249191f6588b85fb9d0c17f20e5d5cf872011de81b01bc573c02841d2,0,P2SH,025e3bfa0b7c26dc41f78cecd3acf6cd6f70343e013a4cac443e6ad40be0b99ea3,e21a73f0cffe28d5b5e124670138d1cc1d3c872decd79a929f4b55ce56453e69,4c355d26a05a778ea1d182b98996f0b4ffd2e0e8963161a2f1fa602f5f4450fb,1,16726112c884e4dfcd82ee3e581765adce2257e52ff3a570319786d71b9d8521,true
a73f106249191f6588b85fb9d0c17f20e5d5cf872011de81b01bc573c02841d2,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,492401443d191e2494962c9ca35e7b08ba6dccb6544e67959513e3493a9d380d,7477a9f79bb6ed9812a87e081172f1649ff12c3f83422d1590454e54d849994b,1,16726112c884e4dfcd82ee3e581765adce2257e52ff3a570319786d71b9d8521,true
a73f106249191f6588b85fb9d0c17f20e5d5cf872011de81b01bc573c02841d2,1,P2SH,025e3bfa0b7c26dc41f78cecd3acf6cd6f70343e013a4cac443e6ad40be0b99ea3,da2e14adff2518d91741f4d914c46514b8f8d320d98b406a7511616798889f3b,6ec24a3bd0312e56f11f6d1303d1cc06f13d1db8e3911bc1cfe1c74a6b04d5cb,1,232cdcd1a66c137183e7c91979e4dd294f41378bcad2a933ff66d8382bc42ad7,true
a73f106249191f6588b85fb9d0c17f20e5d5cf872011de81b01bc573c02841d2,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,e6526fa8bed324e12d2107388b3fb18fe8b7e02604a0fba48755c5069c4808a0,6f7caf73850bce22e57ac529475befa6757ebfd4df20ca8372758652ba5b0773,1,232cdcd1a66c137183e7c91979e4dd294f41378bcad2a933ff66d8382bc42ad7,true
a75eec67819102a038b45d55dfb80de17e224dadd84e96d456c1eadfbd85197f,0,P2SH,0371a3d6774091144819e9bd3cb30ce8e60dde91039233f193601675f00c04f8e0,fd05035d6bc7b9aa9f31a26f3971955b2722002751c20124f97924ee6a7fe6cf,260f0c4611c288a66448e347e77cfd9c51833fef52b695cf0d0b2d6d6d611a81,1,b98ba966835530371534463df933620878d5a1e492c8ad386c7644ca26ad1ca2,true
a75eec67819102a038b45d55dfb80de17e224dadd84e96d456c1eadfbd85197f,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,305a9d3246a476685919cf8314423fe6bb1997d9d03ba61018de07d975d74b95,4e550cf155ef016e9933a1d2fd71f9bdfe415c2ebdb8410c1ecfc98d29d941c9,1,b98ba966835530371534463df933620878d5a1e492c8ad386c7644ca26ad1ca2,true
a75eec67819102a038b45d55dfb80de17e224dadd84e96d456c1eadfbd85197f,1,P2SH,0371a3d6774091144819e9bd3cb30ce8e60dde91039233f193601675f00c04f8e0,9e228bd392a1bbb3f64d0bee275d808ad85a10218f2f9a10306a817db8f0f704,06eadedbd2cb77a44e1470468601eb2b050cb06431a4a74d5b2a2978114b3a17,1,229a01d06f21e6f8ac09cb06445e05d046f4469f4ed685e0995c251182998377,true
a75eec67819102a038b45d55dfb80de17e224dadd84e96d456c1eadfbd85197f,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,18c0b825de44a67db3c81795fb8181234b6a341598326e3202c460123bd6dcb8,19e2e1be0852f26a83e1aa3c0f77bb1e9d55f274896787c9ffea0fbb8fa375cb,1,229a01d06f21e6f8ac09cb06445e05d046f4469f4ed685e0995c251182998377,true
a788b3824c4135a895b47954b63dae0b3fa22d6f0515a6b5e577691546e82a67,0,P2SH,03ea30ada00d1a2ccaa2e623ad8afb0a26fb5a9d9c29738e2a9b9b45e76af77d79,81dcadf24079b1bc60ebbe0571cd163a352b8b83696006de56421145138c27f2,1962c32a842f5e9d59e9a8f9e56daa280a6e54d1f4977a8e087114ed000b3a07,1,9a2ad5ea42a33d0662a897b04b32fd348ec52a5e5c3b2d75974b9a1d58dd7209,true
a788b3824c4135a895b47954b63dae0b3fa22d6f0515a6b5e577691546e82a67,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,503bf147d2a05fdeb73b6779c10f78d42bce8443340293fb5f10e5f256c8708f,4febdf1be7ab6c53df6618b5386c86e037ead7f70f7fecc077f4e364a3870a07,1,9a2ad5ea42a33d0662a897b04b32fd348ec52a5e5c3b2d75974b9a1d58dd7209,true
a788b3824c4135a895b47954b63dae0b3fa22d6f0515a6b5e577691546e82a67,1,P2SH,03ea30ada00d1a2ccaa2e623ad8afb0a26fb5a9d9c29738e2a9b9b45e76af77d79,b06d595a207b656da84146a2aded03f24d4894f1f423c004e63cc385d379882d,538f8c7bee43328dc394882283c67eeee5dd51374570ae330300c7dadea6f1f4,1,c6062bfb94d247328ef9397ee36f48e4384f645470b2ceb879a8271abf8b30bd,true
a788b3824c4135a895b47954b63dae0b3fa22d6f0515a6b5e577691546e82a67,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,b30d18b28319a173d343be7f7f6d79bf7be7e14506f56568491e074ddb6e7311,221fa7f0c73a66761cfe7d1acb92f192fb4a682a0f53e263a649debb98801084,1,c6062bfb94d247328ef9397ee36f48e4384f645470b2ceb879a8271abf8b30bd,true
a788c359b482f2d3128a8574d026206a687ddb3c1a0e232da8242fcfd3f034b1,0,P2SH,0222dfefc0a67d42a2c1a3aaa9a960365e9cd862b86d6151eaad95fe87b979e5f2,254438816af6384db08dfdcc44017c0f0f8e70ebeebb85efe3f0dc2a403e1544,275f1fa3d3fb564dd9be0506eb2c6fe82fc186510aa6e41c04137c7c584550b4,1,a1c30c0b45a7b5f89a55d30596d212bc470b390ebb398303117b14c2c21cb812,true
a788c359b482f2d3128a8574d026206a687ddb3c1a0e232da8242fcfd3f034b1,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,3eae0771fe9a1bdff54d75aaca54dbca8c33b5252e3356860afb2273b5c4a0c9,228d38e587913cba869e30d67e27caa2e1097a36c4ab39b06bf64b5b25e6aa8a,1,a1c30c0b45a7b5f89a55d30596d212bc470b390ebb398303117b14c2c21cb812,true
a788c359b482f2d3128a8574d026206a687ddb3c1a0e232da8242fcfd3f034b1,1,P2SH,0222dfefc0a67d42a2c1a3aaa9a960365e9cd862b86d6151eaad95fe87b979e5f2,9bbce8c20a314888598f2fc030fe1f5b67b18210c55287fce5bbb9dd5a2e412f,3159db1a5d441e6ad53603279a64ca0bea168106a2a3e3888f4736d667fb9023,1,c21ba49b148fb5efa5bccbf76e75b2d4b865887baaac28f6a523b86254984272,true
a788c359b482f2d3128a8574d026206a687ddb3c1a0e232da8242fcfd3f034b1,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,67072dad9884b437358359c902f092642b2b50119959b8d53006473ea14ad54b,4900f0323a31540e9ee5905dee7b3768582993a3e50047e1fbab00f281566d11,1,c21ba49b148fb5efa5bccbf76e75b2d4b865887baaac28f6a523b86254984272,true
a78b0c57881dd0d0f1ab528a421a31ca8562e215de57c40ce6ed13700a44d06b,0,P2SH,0323da1e20ee069a6415498f97f792e97bff5d85105390acbd9adf682b703fcf22,3fafccbd5d6594a6a66981ad77dbd63f1d76f2683646f817007bb505f8af414d,70c0f61cae0baeea482915c4a250264f78c9236f75614c8d75b1026432408dd4,1,938ade5928df05c0d4910955623ac8f78f088e1efb6942fd32d70a3e52d7e8b9,true
a78b0c57881dd0d0f1ab528a421a31ca8562e215de57c40ce6ed13700a44d06b,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,adcacb567b9fa35f511694647464d2267f6fd54d0867af0ec1609769c36ba0bb,79898c586fe98c9819cc1b32dc73e0748ad81a2609f968a8a6257ed3b2795e6f,1,938ade5928df05c0d4910955623ac8f78f088e1efb6942fd32d70a3e52d7e8b9,true
a78b0c57881dd0d0f1ab528a421a31ca8562e215de57c40ce6ed13700a44d06b,1,P2SH,0323da1e20ee069a6415498f97f792e97bff5d85105390acbd9adf682b703fcf22,85dbcb511d6ba5840a2bb28ba0477bb9616425b44c1f3552a4eee4e250bdfac3,3608c7045744fd886bf3e2e5b4ccae5590547448f879a07ebfadaf482e3f4c52,1,74160b5c437242d1cdde9bf8ccc70049b20fa025c84e00cad943cc3f8fa82ea3,true
a78b0c57881dd0d0f1ab528a421a31ca8562e215de57c40ce6ed13700a44d06b,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,88b303b08d984c65c4af19b804634f51e882970842c03479a24af5c205101bab,5cef43c6562cac6f68f9132764796cf1e9ed4416ad93728df309626b03794ac2,1,74160b5c437242d1cdde9bf8ccc70049b20fa025c84e00cad943cc3f8fa82ea3,true
a7a22f5276ecb929ff6806663b0e6e9c53fa022044a15147427dd4e5ec7ef3d9,0,P2SH,03a41efe42ed40140a02f89f34a92367e8a900d2d1e377d4529572216afb9543b3,3bbbe2471a1c05883e0f6deed58149d8fde40b86c8a6c780fa33b0f1c8a67284,17957db713b8c9be8f1d89f4c421e526c4a0cf7b44248601c5b7bf7235c97178,1,94798f85e30ad0de3fde88173d385580d6c4da2106122d1faf412731ce60cfb6,true
a7a22f5276ecb929ff6806663b0e6e9c53fa022044a15147427dd4e5ec7ef3d9,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,1271e4c49b2667672bf977ab82b56f4e83ade0052e5a891f4b8891d06f280543,785e39e335e18dfae2d5aedfdef2d7cdfde8136dc780eb5913d0a0a51af9e280,1,94798f85e30ad0de3fde88173d385580d6c4da2106122d1faf412731ce60cfb6,true
a7a22f5276ecb929ff6806663b0e6e9c53fa022044a15147427dd4e5ec7ef3d9,1,P2SH,03a41efe42ed40140a02f89f34a92367e8a900d2d1e377d4529572216afb9543b3,5ad55b79c0ddef4dd49e18796eaa4e7c174add7a23987e29249c48c7521503a1,2202b3131cbb4b955077f522a7e119a561efc972357bc47a3b58107352425bca,1,dd713b834258fdfc4265d0eb2afff7412da35a1fe4b8eb4a71331588ec30a26d,true
a7a22f5276ecb929ff6806663b0e6e9c53fa022044a15147427dd4e5ec7ef3d9,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,f48ee5dae51248f3ff8c66da9df54b40e3104ab19f9ff7dfa0b16eb83277146e,718b51ab481109dfc3c087e123748b84efda436c4b31c995ec755d078f371f83,1,dd713b834258fdfc4265d0eb2afff7412da35a1fe4b8eb4a71331588ec30a26d,true
a7b376fe96cc0dcbc7ad6fd058327aeb25d78a4cd8500d70df40fac1a231832c,0,P2SH,0377a549505e8145362349e9fd1c904945c0dc69a24f18a09c0761731108fd5587,e1e6b805792fe730023fb1b82e52c118ef3633268519a506514c84a924ddbec5,081abcc386a02c41a96456528c43f32937b84759d474485dfebb7c44fd70c16e,1,2d2a78d4c551ecd3aa7b9f411fd30023efe9aeb50a94a9fb51bae83eb4d970b0,true
a7b376fe96cc0dcbc7ad6fd058327aeb25d78a4cd8500d70df40fac1a231832c,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c1f7bb4e0b8f9cd61b0f1e7b3c4bb13284fe4ac9f0eb192fd3ba2b735a588b4b,7b9262282c11a802768551a9fe69bb2808003b3f4c7e163d5309afa8274b7e37,1,2d2a78d4c551ecd3aa7b9f411fd30023efe9aeb50a94a9fb51bae83eb4d970b0,true
a7b376fe96cc0dcbc7ad6fd058327aeb25d78a4cd8500d70df40fac1a231832c,1,P2SH,0377a549505e8145362349e9fd1c904945c0dc69a24f18a09c0761731108fd5587,83a8b836b9dca95a74c969627a48ce35c738814475879da5a1a2d14ec71a4dd3,1bb138021c69f840af153f0711e965cdefa7a8760cf9b21ba89d4e33ba00873b,1,26b42d32ee00d8fac1ec50997ffbe8060001bff4d56590607160f0cbb0d22659,true
a7b376fe96cc0dcbc7ad6fd058327aeb25d78a4cd8500d70df40fac1a231832c,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,683e63a4de58c82f18fe7e2c345f97247730c69c1b0dd7ce3358a0b33421a2ac,324bfb9b5dac5035839b092b2b1134335b4ea2f976892ff07fcb4be5eff75d24,1,26b42d32ee00d8fac1ec50997ffbe8060001bff4d56590607160f0cbb0d22659,true
a7b5e08e0d767a2d5a2ea440719cd78fa831c0df3dfd5cde74e145c9fdc93f77,0,P2SH,02a99485061307797b9183e15c673c97ed79e9bff6646d3fd9f70ce82a969f4665,55fad173c6d239b91ffded7afbc1dd31c5d8aaabd39dc225e6db7425d1b50b2c,33294a6dfeee28361f46d311b0aef122d8000b1a5645dc4d014d6380a62fe40f,1,7a1053206d756828fea34b2a78dd2b18b389a50c3644fa4197f3849ba147930e,true
a7b5e08e0d767a2d5a2ea440719cd78fa831c0df3dfd5cde74e145c9fdc93f77,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,28c2bdf724500ca8c2f8023ebc87a9bd1928b93f3d9784bf124aa2da776caba0,04508619390a9baa1dec765afef18746003616940fa4490a6b99aa879b9bfe25,1,7a1053206d756828fea34b2a78dd2b18b389a50c3644fa4197f3849ba147930e,true
a7b5e08e0d767a2d5a2ea440719cd78fa831c0df3dfd5cde74e145c9fdc93f77,1,P2SH,02a99485061307797b9183e15c673c97ed79e9bff6646d3fd9f70ce82a969f4665,59557c6c3afab4ccf9022adf22623e579c69ee7e051e4385712c33584b018e21,68dfa9af5d6448a39b08b1589b766c84e03276aa8ff9c40851e2dc4a95295807,1,17ea9cb47a53572ed6ea0792aa5a06829d66fdd42f4bf0cb40fc948740c24854,true
a7b5e08e0d767a2d5a2ea440719cd78fa831c0df3dfd5cde74e145c9fdc93f77,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,bd8619b1aa8dc1699e2f5e7d0cdd51aeefe03fd33969eb0ddc3d6df7cbc64565,0d7fe91171ad06c503b95461c27185e727485f8799367226114bae73b27951e8,1,17ea9cb47a53572ed6ea0792aa5a06829d66fdd42f4bf0cb40fc948740c24854,true
